match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating,away_Goalkeeper_rating,home_Goalkeeper_rating,away_Midfielder_rating,home_Midfielder_rating,HEAD_2_HEAD_HOME_TEAM_WINS,HEAD_2_HEAD_HOME_TEAM_LOSS,HEAD_2_HEAD_DRAW,HOME_WIN_RATE,HOME_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE,AWAY_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE_AT_THIS_GROUND
838581,8342,9991,2010/2011,10/3/10 0:00,HOME_WIN,69,71,67.33333333,69.66666667,71,54,69.2,71,0.5,0,0.5,0.666666667,0.5,0.375,0,0
838582,9985,8635,2010/2011,10/3/10 0:00,HOME_WIN,74,70.66666667,72.66666667,68.25,72,69,73.16666667,74.33333333,0,0.5,0.5,0.583333333,0.5,0.692307692,0.666666667,1
838585,9994,9993,2010/2011,10/2/10 0:00,HOME_WIN,66.5,0,64.33333333,64,62,72,68,64.66666667,0.5,0.5,0,0.333333333,0.666666667,0.214285714,0.2,0
838586,8571,6351,2010/2011,10/2/10 0:00,HOME_WIN,61.5,65,58.8,59.33333333,64,68,58.33333333,65.8,0.33,0.33,0.33,0.583333333,0.666666667,0,0,0.063599298
838587,8203,9987,2010/2011,10/1/10 0:00,DRAW,69.5,66,67.5,64.6,60,69,67.5,66,1,0,0,0.583333333,0.333333333,0.3,0.666666667,0
838588,9989,9984,2010/2011,10/2/10 0:00,AWAY_WIN,65,70.5,65,63,65,70,65.5,61.6,0.1,0.533333334,0.366666667,0,0,0.071428571,0,0.75
838590,9991,8571,2010/2011,10/16/10 0:00,HOME_WIN,66,69,60,65.66666667,68,71,66,68.5,0,1,0,0.6875,1,0.083333333,0,0.208333333
838591,9987,9985,2010/2011,10/17/10 0:00,HOME_WIN,70.66666667,68.33333333,68.5,67.5,69,60,74.33333333,69.66666667,1,0,0,0.545454545,1,0.25,0.333333333,0
838593,9993,9989,2010/2011,10/16/10 0:00,DRAW,68.5,64,63.75,64.25,65,62,62.25,68,0,0,1,0.428571429,0.5,0.069729905,0,0
838594,10000,8342,2010/2011,10/15/10 0:00,AWAY_WIN,71,64.66666667,69.66666667,65.5,65,69,71,65.8,0,0.5,0.5,0.4,0.5,0.368421053,0.25,0
838596,6351,9997,2010/2011,10/16/10 0:00,HOME_WIN,0,65,63.4,59.75,68,60,61.8,61.25,0.33,0.33,0.33,0,0,0.142857143,0,0.181243758
838597,10001,8203,2010/2011,10/16/10 0:00,DRAW,66,69.5,64.6,64.5,69,68,64.33333333,65.75,0,0.583333333,0.416666667,0.333333333,0,0.285714286,0.5,0.277777778
838598,9984,8635,2010/2011,10/17/10 0:00,HOME_WIN,73.5,65,72.25,65,72,65,74.5,65.5,0,1,0,0.55,0.75,0.642857143,0.5,1
838599,8635,10001,2010/2011,10/24/10 0:00,HOME_WIN,67.66666667,74,64.5,72.66666667,63,72,64.33333333,73.83333333,1,0,0,0.80952381,0.8,0.272727273,0.5,0
838600,9985,9991,2010/2011,10/24/10 0:00,HOME_WIN,69,70.66666667,68,68.25,71,63,69.16666667,74.33333333,0.5,0.5,0,0.615384615,0.666666667,0.333333333,0,0.208333333
838603,9994,8342,2010/2011,10/24/10 0:00,HOME_WIN,71,67,69.33333333,64,65,72,71,65.4,0,1,0,0.384615385,0.75,0.4,0.4,1
838604,8571,9987,2010/2011,10/22/10 0:00,HOME_WIN,68.33333333,65,67.5,60,60,68,66.66666667,66.33333333,0,0,1,0.615384615,0.75,0.272727273,0.5,0
838605,8203,9993,2010/2011,10/23/10 0:00,HOME_WIN,66.5,66.5,64.66666667,64.6,62,69,68,66,1,0,0,0.538461538,0.25,0.2,0.166666667,0
838606,9989,10000,2010/2011,10/23/10 0:00,DRAW,67,67.33333333,64.33333333,64.75,69,65,63.5,62.33333333,0.388888889,0.111111111,0.5,0,0,0.133333333,0,0.111111111
838607,9984,6351,2010/2011,10/23/10 0:00,HOME_WIN,65,65,59.75,65,60,65,61.25,65.5,0.33,0.33,0.33,0.571428571,0.8,0,0,0.063599298
838621,8342,9985,2010/2011,10/31/10 0:00,DRAW,70.66666667,71,68.25,69.4,69,65,74.33333333,70.75,0.333333333,0.666666667,0,0.692307692,0.6,0.235294118,0.25,0
838622,9991,8203,2010/2011,10/30/10 0:00,HOME_WIN,66.5,69,64.6,65.66666667,69,71,66,69.6,1,0,0,0.705882353,1,0.266666667,0.4,0
838623,9987,8635,2010/2011,10/31/10 0:00,AWAY_WIN,73.5,70.33333333,72.33333333,67.5,72,60,69.8,69.33333333,0,1,0,0.583333333,1,0.6,0.4,1
838625,10000,9994,2010/2011,10/30/10 0:00,DRAW,67,66,64,64.33333333,63,69,65.4,65.6,0,0,1,0.375,0.4,0.076923077,0.25,0.145833333
838632,10001,9984,2010/2011,10/30/10 0:00,HOME_WIN,65,67.33333333,64.75,64.5,65,68,65.5,63.66666667,0.333333333,0.666666667,0,0.3,0,0.133333333,0.2,0
838635,8635,8342,2010/2011,11/7/10 0:00,DRAW,71,73.5,69,72.33333333,65,72,71,68.6,0.666666667,0.333333333,0,0.818181818,0.833333333,0.380952381,0.333333333,0
838636,9985,6351,2010/2011,11/6/10 0:00,AWAY_WIN,61.5,70.66666667,59.75,69,60,63,61.5,67.66666667,0.33,0.33,0.33,0.642857143,0.75,0,0,0.063599298
838639,9997,10000,2010/2011,11/6/10 0:00,AWAY_WIN,66,60,65.5,64.33333333,69,59,65.16666667,63.33333333,0,1,0,0.2,0.333333333,0.125,0,0.75
838640,8571,9993,2010/2011,11/6/10 0:00,HOME_WIN,69,65,64.2,60,62,68,67.75,66.33333333,0.5,0.5,0,0.642857143,0.8,0.1875,0.142857143,0
838644,10001,9987,2010/2011,11/5/10 0:00,DRAW,70.33333333,67.33333333,67.5,65,60,68,66.66666667,65.25,0.444444444,0.25,0.305555556,0.363636364,0.2,0.25,0.4,0.111111111
838646,9984,9991,2010/2011,11/7/10 0:00,AWAY_WIN,68.5,65,63,64.75,71,65,69.66666667,65.5,0,1,0,0.590909091,0.833333333,0.3,0,1
838651,8342,9989,2010/2011,11/13/10 0:00,HOME_WIN,67.33333333,71,63.75,69,70,73,60.66666667,70.5,0.633333334,0.1,0.266666667,0.642857143,0.5,0,0,0
838652,9991,8635,2010/2011,11/14/10 0:00,AWAY_WIN,73.5,69,72.33333333,63,72,71,70.2,69.66666667,0,0,1,0.722222222,1,0.625,0.5,0
838654,9987,9984,2010/2011,11/13/10 0:00,HOME_WIN,65,69.25,65,67,65,60,65.5,69.5,0.5,0.5,0,0.538461538,0.8,0.125,0.166666667,0
838656,9993,9985,2010/2011,11/13/10 0:00,AWAY_WIN,70.66666667,69,68.25,64,63,62,74.33333333,68,0,0,1,0.4,0.4,0.222222222,0.2,0
838657,10000,8571,2010/2011,11/14/10 0:00,DRAW,65,66,60,65.5,58,69,66.33333333,65.16666667,0,1,0,0.352941176,0.333333333,0.076923077,0,1
838658,9986,10001,2010/2011,11/13/10 0:00,AWAY_WIN,67.33333333,0,64.66666667,61,68,58,65.25,61,0.125,0.5,0.375,1,1,0.25,0.4,1
838661,6351,8203,2010/2011,1/18/11 0:00,AWAY_WIN,63.5,63,65,61.25,69,64,64.75,63.25,0.33,0.33,0.33,0.375,0.375,0.235294118,0.285714286,0.256479142
838664,8342,9984,2010/2011,11/21/10 0:00,AWAY_WIN,65,71,65.25,69,65,73,65.5,70.5,0.75,0.25,0,0.666666667,0.571428571,0.117647059,0.142857143,0
838665,9991,10001,2010/2011,11/20/10 0:00,DRAW,67.33333333,68.5,64.66666667,66,68,71,64,68.83333333,0.125,0,0.875,0.684210526,0.857142857,0.307692308,0.5,0
838667,9993,8635,2010/2011,11/20/10 0:00,AWAY_WIN,73.5,66.5,69,64,72,62,70.66666667,67.75,0,1,0,0.375,0.333333333,0.647058824,0.571428571,1
838669,10000,9985,2010/2011,11/21/10 0:00,HOME_WIN,68.5,66.33333333,63.8,64.33333333,63,69,74.33333333,65.25,0,0,1,0.333333333,0.285714286,0.263157895,0.333333333,0
838671,9986,9987,2010/2011,11/20/10 0:00,AWAY_WIN,69.25,63,67,59.5,60,58,69.5,62,0.055555556,0.805555556,0.138888889,0.5,0.5,0.230769231,0.333333333,0.888888889
838673,9994,8203,2010/2011,11/20/10 0:00,HOME_WIN,66.33333333,67,64.6,62.6,69,63,66,66,0.5,0.5,0,0.428571429,0.8,0.25,0.333333333,0
838675,9989,9997,2010/2011,11/20/10 0:00,AWAY_WIN,0,68,63.5,63.75,49,70,61.66666667,62,0,1,0,0,0,0.125,0,1
838676,6351,8571,2010/2011,11/20/10 0:00,HOME_WIN,65,64,60,60.5,58,60,66.16666667,61.5,0,1,0,0.2,0.2,0.071428571,0,0.162967748
838680,9987,9991,2010/2011,11/26/10 0:00,AWAY_WIN,69.5,71.33333333,66.66666667,66.75,72,68,70,66,0,0,1,0.571428571,0.833333333,0.363636364,0.25,0
838681,9997,8342,2010/2011,11/28/10 0:00,HOME_WIN,69,60,68,63,72,55,70.16666667,61,0,0.5,0.5,0.166666667,0.25,0.363636364,0.285714286,0
838684,8571,9994,2010/2011,1/18/11 0:00,DRAW,68,65,63.75,62,72,68,65.4,65.83333333,0.5,0,0.5,0.647058824,0.75,0.066666667,0.166666667,0
838686,8203,10000,2010/2011,11/28/10 0:00,DRAW,67.33333333,65,64.33333333,64,69,69,64.5,67,0.666666667,0.333333333,0,0.571428571,0.4,0.176470588,0.166666667,0
838688,10001,6351,2010/2011,11/27/10 0:00,DRAW,63,66.66666667,60.5,63.5,64,68,63.75,62.2,1,0,0,0.333333333,0.166666667,0.125,0.125,0.063599298
838689,9984,9993,2010/2011,11/27/10 0:00,DRAW,66.5,66,62.25,65.33333333,64,65,66,64,0.333333333,0.333333333,0.333333333,0.565217391,0.714285714,0.176470588,0.125,1
838692,8342,10001,2010/2011,12/5/10 0:00,HOME_WIN,66.66666667,68,63.66666667,69.33333333,68,72,63.75,70.5,1,0,0,0.625,0.5,0.285714286,0.428571429,0
838694,9993,9987,2010/2011,12/5/10 0:00,AWAY_WIN,71.33333333,68,66.75,62.25,68,64,66,66,0,0.5,0.5,0.352941176,0.285714286,0.285714286,0.428571429,0.75
838695,9997,8571,2010/2011,12/4/10 0:00,HOME_WIN,65,60,62,63.4,68,55,65.66666667,63,0.416666667,0.416666667,0.166666667,0.285714286,0.4,0.066666667,0,0
838696,10000,8635,2010/2011,12/5/10 0:00,AWAY_WIN,74,66.5,72.33333333,64.5,72,69,70,64.5,0,0.75,0.25,0.368421053,0.375,0.666666667,0.625,1
838699,9994,9985,2010/2011,12/3/10 0:00,HOME_WIN,68.66666667,68,69.5,65,64,63,75,65.4,0,0.666666667,0.333333333,0.466666667,0.833333333,0.25,0.285714286,1
838702,6351,9991,2010/2011,12/4/10 0:00,AWAY_WIN,69.5,63,67.5,60.5,72,64,68.83333333,63.75,0,1,0,0.333333333,0.333333333,0.416666667,0.4,0.398433811
838707,8635,9994,2010/2011,12/12/10 0:00,DRAW,68,73,65,69.33333333,72,72,65.4,71,1,0,0,0.782608696,0.714285714,0.071428571,0.2,0
838709,9985,9997,2010/2011,12/11/10 0:00,HOME_WIN,0,69,63.4,69.5,55,64,61.8,72.5,0,1,0,0.6,0.6,0.222222222,0.166666667,0
838712,9987,6351,2010/2011,12/11/10 0:00,HOME_WIN,63,71.33333333,60.5,66.75,64,68,63.25,66.66666667,1,0,0,0.533333333,0.714285714,0.111111111,0.111111111,0.063599298
838714,8203,8342,2010/2011,12/10/10 0:00,AWAY_WIN,68,66.5,68,64.8,72,69,70.8,66,1,0,0,0.533333333,0.333333333,0.347826087,0.25,0
838716,10001,9993,2010/2011,12/11/10 0:00,DRAW,64.5,66.66666667,62.8,63.66666667,64,68,66.66666667,63.75,0,0.5,0.5,0.307692308,0.142857143,0.166666667,0.111111111,0.179801292
838718,9984,10000,2010/2011,12/11/10 0:00,AWAY_WIN,68.5,65.66666667,64.33333333,65.5,69,65,63.4,64.66666667,0,0.666666667,0.333333333,0.541666667,0.625,0.166666667,0.142857143,0
838478,8342,9997,2010/2011,8/7/10 0:00,HOME_WIN,60,71,64,69.75,68,73,63.25,71.8,0,0,1,0.75,0.561883843,0.333333333,0.066958547,0
838481,9993,9984,2010/2011,8/8/10 0:00,DRAW,65,63,64.75,64.2,65,66,62,67,0.5,0.5,0,0.4,0.265770981,0.1,0.12751924,1
838482,10000,8203,2010/2011,8/7/10 0:00,AWAY_WIN,66.33333333,66.33333333,64.6,64.5,69,69,66,64.33333333,0.5,0.5,0,0.363636364,0.343490484,0.2,0.496843541,0
838489,6351,10001,2010/2011,8/7/10 0:00,AWAY_WIN,64,62,64.5,59.4,68,64,65.2,60.75,0.33,0.33,0.33,0.198529035,0.198529035,0.142857143,0.457624951,0.220695356
838720,8342,8635,2010/2011,12/19/10 0:00,AWAY_WIN,73,68,73,68,72,72,69.83333333,70.8,0.25,0.5,0.25,0.647058824,0.555555556,0.684210526,0.666666667,0
838721,9993,9991,2010/2011,2/16/11 0:00,DRAW,69,66.5,69,63.25,72,64,69,66.5,0.5,0.5,0,0.333333333,0.272727273,0.4375,0.444444444,0
838723,9997,8203,2010/2011,2/23/11 0:00,AWAY_WIN,63.5,60,64.6,63.33333333,69,59,66,62.66666667,0,0,1,0.3,0.375,0.285714286,0.363636364,0.75
838725,10000,10001,2010/2011,12/18/10 0:00,HOME_WIN,67,67.33333333,63.5,64.33333333,68,69,63.66666667,64.5,0.5,0,0.5,0.35,0.333333333,0.266666667,0.375,0.111111111
838727,9994,9984,2010/2011,2/2/11 0:00,HOME_WIN,64.5,68,65.5,64.25,65,72,62.25,65.4,0,0.333333333,0.666666667,0.444444444,0.666666667,0.157894737,0.222222222,0
838728,8571,9985,2010/2011,12/17/10 0:00,HOME_WIN,69,66,69.5,65.33333333,64,68,67.75,65.33333333,0,1,0,0.666666667,0.833333333,0.238095238,0.25,1
838732,6351,9986,2010/2011,12/18/10 0:00,HOME_WIN,62,66,63.5,60.5,58,64,64.6,63.6,0,1,0,0.285714286,0.285714286,0,0,0.209931764
838734,9991,8342,2010/2011,12/26/10 0:00,AWAY_WIN,69,69,68.33333333,66.66666667,64,72,67,70.6,0,0.666666667,0.333333333,0.65,0.75,0.375,0.333333333,0
838735,9987,9997,2010/2011,2/2/11 0:00,DRAW,60,71,64.25,65.25,59,68,62.6,69.33333333,1,0,0,0.588235294,0.777777778,0.181818182,0.125,0
838739,6351,10000,2010/2011,2/2/11 0:00,AWAY_WIN,67.33333333,61.5,64.5,60.5,69,64,65.33333333,62.75,0,0,1,0.3,0.3,0.2,0.222222222,0.22634243
838741,10001,9994,2010/2011,2/16/11 0:00,AWAY_WIN,68,68.5,63.5,62.33333333,63,68,65.2,61.8,0,1,0,0.375,0.3,0.055555556,0.111111111,1
838742,9984,9985,2010/2011,12/26/10 0:00,HOME_WIN,66.33333333,66.5,69.25,65.5,64,65,68.66666667,66,0.333333333,0.333333333,0.333333333,0.52,0.555555556,0.227272727,0.222222222,0
838748,9985,8203,2010/2011,2/26/11 0:00,HOME_WIN,63.5,69,64.6,69.5,69,64,66,74,0.333333333,0.333333333,0.333333333,0.611111111,0.625,0.318181818,0.416666667,0
838750,9993,6351,2010/2011,12/29/10 0:00,DRAW,61.5,64.5,60.5,63,64,64,63.75,66.66666667,1,0,0,0.333333333,0.25,0.1,0.1,0.063599298
838752,9997,9984,2010/2011,2/27/11 0:00,AWAY_WIN,65,60,65.5,63.4,62,59,60.28571429,63,0,1,0,0.272727273,0.333333333,0.136363636,0.166666667,1
838753,10000,9991,2010/2011,12/30/10 0:00,DRAW,69,66.33333333,67.5,64.5,72,69,68.5,65.66666667,0.333333333,0.666666667,0,0.380952381,0.4,0.461538462,0.5,0.270833333
838754,9994,9987,2010/2011,12/30/10 0:00,DRAW,71,68,67.25,64.75,68,72,69.33333333,65.4,0,1,0,0.5,0.857142857,0.333333333,0.5,0.277777778
838755,8571,8635,2010/2011,12/29/10 0:00,AWAY_WIN,74,65,72.33333333,62,72,68,72.16666667,65.33333333,0,1,0,0.6875,0.857142857,0.7,0.7,1
838759,8635,9985,2010/2011,1/23/11 0:00,HOME_WIN,71,73,70.2,72.33333333,64,72,65.33333333,72.6,0.333333333,0.333333333,0.333333333,0.75,0.625,0.217391304,0.2,0
838761,9991,9994,2010/2011,1/23/11 0:00,HOME_WIN,0,70,63.75,67.5,72,72,64.66666667,69.57142857,0.666666667,0.333333333,0,0.619047619,0.666666667,0.0625,0.142857143,0
838764,9987,8571,2010/2011,1/22/11 0:00,HOME_WIN,65,71,62,67.25,68,68,65,69.33333333,0,0.5,0.5,0.5625,0.75,0.0625,0,0
838765,9993,10000,2010/2011,1/22/11 0:00,HOME_WIN,68.5,64.5,64.33333333,62.5,69,64,65.2,66.5,0,0.666666667,0.333333333,0.315789474,0.222222222,0.210526316,0.25,0
838767,9986,8203,2010/2011,1/22/11 0:00,DRAW,63.5,63,65,63,69,64,64.75,63.33333333,0.111111111,0.333333333,0.555555556,0.333333333,0.333333333,0.277777778,0.375,0
838768,6351,8342,2010/2011,1/21/11 0:00,AWAY_WIN,69,66,68.2,60.5,64,64,70.5,63.6,0,1,0,0.333333333,0.333333333,0.4,0.4,0.410856923
838770,10001,9997,2010/2011,1/22/11 0:00,HOME_WIN,63,66.66666667,63.5,64,55,68,63,60.33333333,1,0,0,0.285714286,0.125,0.2,0.142857143,0
838772,9984,9989,2010/2011,1/22/11 0:00,HOME_WIN,67.25,64.5,61.66666667,65.5,65,65,65.66666667,66,1,0,0,0.538461538,0.6,0,0,0.111111111
838773,8342,9993,2010/2011,1/29/11 0:00,HOME_WIN,65.5,69,62.66666667,67.2,64,64,65.5,70,0.5,0.5,0,0.611111111,0.5,0.157894737,0.1,0
838774,9985,10001,2010/2011,1/29/11 0:00,HOME_WIN,66.66666667,72,63,69.33333333,68,64,60.33333333,55.5,0.666666667,0.333333333,0,0.625,0.666666667,0.25,0.333333333,0
838775,9997,9991,2010/2011,1/30/11 0:00,DRAW,69,63,69,63.4,72,59,68.66666667,63,0,1,0,0.375,0.5,0.428571429,0.428571429,0.25
838777,10000,9987,2010/2011,1/28/11 0:00,AWAY_WIN,71,65,65.25,64.5,68,69,69.33333333,64.5,0,0.5,0.5,0.363636364,0.363636364,0.3125,0.444444444,0
838778,9994,6351,2010/2011,1/29/11 0:00,AWAY_WIN,66,68,62,63.75,64,72,63.6,65.4,1,0,0,0.470588235,0.75,0.090909091,0.090909091,0.063599298
838780,8571,9984,2010/2011,1/29/11 0:00,HOME_WIN,64,64,65.5,64.25,65,68,65,65.4,0.333333333,0.333333333,0.333333333,0.611111111,0.666666667,0.166666667,0.25,0
838783,9989,9986,2010/2011,1/29/11 0:00,HOME_WIN,63,67.25,63,62.66666667,64,65,64,66.33333333,0.666666667,0.333333334,0,0,0,0,0,0.25
838789,8635,9997,2010/2011,2/5/11 0:00,HOME_WIN,63,74,63.4,72.33333333,59,72,64.33333333,72.16666667,0.5,0.5,0,0.76,0.666666667,0.166666667,0.111111111,1
838790,9991,9989,2010/2011,2/4/11 0:00,HOME_WIN,67.33333333,67.5,62.66666667,65,68,72,65.25,69.14285714,0.697916667,0.302083333,0,0.636363636,0.7,0,0,0
838791,9987,8342,2010/2011,2/6/11 0:00,HOME_WIN,0,71,68.2,65.25,64,68,70.8,69.33333333,0.333333333,0,0.666666667,0.555555556,0.7,0.423076923,0.454545455,0
838792,9993,9994,2010/2011,2/6/11 0:00,DRAW,68,68,64.25,62.8,72,64,65.4,66.66666667,0.333333333,0.666666667,0,0.35,0.3,0.058823529,0.125,0
838794,9986,10000,2010/2011,2/5/11 0:00,HOME_WIN,67.33333333,63,64.5,63,69,64,65.33333333,64.16666667,0.477777778,0.522222222,0,0.25,0.25,0.238095238,0.3,0.277777778
838796,6351,9985,2010/2011,2/6/11 0:00,AWAY_WIN,72,66.5,69.33333333,62.75,64,64,64,63,1,0,0,0.272727273,0.272727273,0.208333333,0.181818182,0.277130417
838798,10001,8571,2010/2011,2/5/11 0:00,HOME_WIN,64,66,64.25,62.66666667,58,68,65,61.4,0.333333333,0,0.666666667,0.333333333,0.222222222,0.058823529,0,0
838800,9984,8203,2010/2011,2/5/11 0:00,AWAY_WIN,66,65.66666667,64.2,65.5,69,65,66,67,0.5,0,0.5,0.555555556,0.636363636,0.263157895,0.333333333,0
838802,8342,10000,2010/2011,2/12/11 0:00,HOME_WIN,68.5,68,64.5,67.6,69,64,66.25,69.75,0.666666667,0,0.333333333,0.631578947,0.545454545,0.227272727,0.272727273,0
838804,8635,9984,2010/2011,2/12/11 0:00,HOME_WIN,66,71,65.25,72.33333333,65,72,66.5,72.16666667,0.666666667,0.333333333,0,0.769230769,0.7,0.15,0.2,0
838806,9985,9987,2010/2011,2/13/11 0:00,AWAY_WIN,69,74,66.75,69.5,68,64,69.33333333,67,0,1,0,0.647058824,0.714285714,0.352941176,0.5,0.520833333
838808,9997,6351,2010/2011,2/12/11 0:00,DRAW,66.5,63,61.66666667,63,64,59,63.8,63,0,1,0,0.333333333,0.428571429,0.166666667,0.166666667,0.063599298
838809,9994,9986,2010/2011,2/12/11 0:00,DRAW,63,66,63,63.75,64,63,63.85714286,65.75,0.333333333,0.333333333,0.333333333,0.473684211,0.7,0,0,0
838810,8571,9991,2010/2011,2/13/11 0:00,AWAY_WIN,68.33333333,64,68,64.66666667,72,58,69,65,0.5,0.5,0,0.631578947,0.7,0.4,0.375,0
838814,9989,9993,2010/2011,2/12/11 0:00,DRAW,68,67.33333333,63,63.5,64,69,66.66666667,64.4,0,0,1,0.2,0.2,0.15,0.090909091,0
838815,8342,9994,2010/2011,2/19/11 0:00,HOME_WIN,68,68,63.75,68.33333333,63,64,65.4,70,0.666666667,0.333333333,0,0.65,0.583333333,0.105263158,0.2,0
838817,9991,9985,2010/2011,2/20/11 0:00,HOME_WIN,70,69,69.2,68,64,72,67.25,70.14285714,0.333333333,0.666666667,0,0.652173913,0.727272727,0.24,0.25,0.5
838819,9987,8203,2010/2011,2/19/11 0:00,HOME_WIN,66,69,64.6,66.4,69,68,66,69,0,0.666666667,0.333333333,0.578947368,0.727272727,0.3,0.4,1
838820,9993,8571,2010/2011,2/19/11 0:00,HOME_WIN,64,68,64.66666667,62.75,58,64,65,66,0.333333333,0.666666667,0,0.318181818,0.25,0.055555556,0,0
838822,10000,9989,2010/2011,2/19/11 0:00,DRAW,70,68.5,64.33333333,64.66666667,69,69,63.66666667,66.2,0,0,1,0.347826087,0.333333333,0,0,0.277777778
838823,9986,9997,2010/2011,2/19/11 0:00,HOME_WIN,63,63,63.4,63,59,64,63,64,0.5,0,0.5,0.4,0.4,0.153846154,0.1,0
838825,6351,9984,2010/2011,2/19/11 0:00,DRAW,66.5,66,65.25,61.66666667,65,64,66,63.8,0,1,0,0.25,0.25,0.142857143,0.181818182,0.158152653
838827,10001,8635,2010/2011,2/20/11 0:00,HOME_WIN,74,65.5,72.33333333,64,72,63,72,61.2,0,1,0,0.352941176,0.272727273,0.714285714,0.727272727,0.277777778
838829,8635,9987,2010/2011,3/4/11 0:00,DRAW,71.5,73,67.2,71.5,68,72,69.33333333,71.75,1,0,0,0.777777778,0.727272727,0.388888889,0.545454545,0
838830,9985,8342,2010/2011,3/6/11 0:00,DRAW,68,72,68.33333333,70.2,64,64,71.33333333,75,0.5,0.25,0.25,0.631578947,0.666666667,0.407407407,0.416666667,0
838832,9997,9993,2010/2011,3/5/11 0:00,HOME_WIN,64.5,65.66666667,62.75,64,64,59,66.5,65,1,0,0,0.25,0.3,0.142857143,0.083333333,0
838833,9994,10000,2010/2011,3/5/11 0:00,HOME_WIN,65.5,66,63.33333333,64.75,69,72,66,67.75,0,0,1,0.45,0.636363636,0.217391304,0.25,0
838835,8571,9986,2010/2011,3/5/11 0:00,HOME_WIN,63,64,62.75,64.66666667,64,58,65.2,65,0.633333333,0.3,0.066666667,0.6,0.636363636,0,0,0.277777778
838838,8203,9991,2010/2011,3/5/11 0:00,DRAW,69,66.5,67.5,65,72,69,69.83333333,65,0,1,0,0.5,0.285714286,0.411764706,0.4,0.270833333
838839,9989,6351,2010/2011,3/6/11 0:00,DRAW,66.33333333,69,62,64.33333333,64,69,63,64.8,0.33,0.33,0.33,0.166666667,0.166666667,0.153846154,0.153846154,0.063599298
838841,9984,10001,2010/2011,3/5/11 0:00,AWAY_WIN,66.66666667,65.66666667,64,66,63,65,60.75,62.25,0.5,0.5,0,0.535714286,0.583333333,0.235294118,0.3,0
838853,8342,8571,2010/2011,3/12/11 0:00,HOME_WIN,64,68,65,68.4,68,64,65.66666667,69.75,0.333333333,0.333333333,0.333333333,0.666666667,0.615384615,0.052631579,0,0
838855,9987,10001,2010/2011,3/12/11 0:00,AWAY_WIN,66.66666667,71,64,67.75,63,68,60.33333333,69.33333333,0,0,1,0.6,0.75,0.277777778,0.363636364,0.75
838857,9993,8203,2010/2011,3/12/11 0:00,DRAW,66.5,66.5,64.75,62.75,69,64,65,66.75,0,1,0,0.347826087,0.307692308,0.304347826,0.384615385,1
838859,10000,9997,2010/2011,3/12/11 0:00,AWAY_WIN,65.66666667,65.5,64,62.5,59,69,65,65.5,1,0,0,0.333333333,0.307692308,0.142857143,0.090909091,0
838862,9994,9989,2010/2011,3/12/11 0:00,DRAW,67.5,66,64,64.75,69,72,63.4,67.75,0.194444444,0,0.805555556,0.476190476,0.666666667,0,0,0
838864,6351,8635,2010/2011,3/12/11 0:00,DRAW,74,66,71.5,61.5,72,64,67.6,63,0,1,0,0.230769231,0.230769231,0.681818182,0.666666667,0.587857441
838491,8635,9993,2010/2011,8/14/10 0:00,HOME_WIN,63,73.5,64.2,72.25,66,72,68.5,72,1,0,0,0.823529412,1,0.2,0,0
838493,9985,9994,2010/2011,8/14/10 0:00,DRAW,67,67,65,68.75,72,69,65,72,1,0,0,0.6,0.578928572,0,0.119563492,0
838494,9991,6351,2010/2011,8/14/10 0:00,HOME_WIN,64,69,60.5,68,64,71,60.8,69.2,0.33,0.33,0.33,0.583333333,0.881916568,0,0,0.063599298
838499,10001,10000,2010/2011,8/14/10 0:00,DRAW,66,64,64.5,64.5,69,68,64,65.2,0,1,0,0.5,0.146900553,0.181818182,0.141172503,1
838500,9984,8342,2010/2011,8/15/10 0:00,HOME_WIN,71,65,69.75,64.75,73,65,71.8,64.75,0,1,0,0.5,0.677153829,0.375,0,1
838867,8635,9991,2010/2011,3/20/11 0:00,HOME_WIN,69,72.5,68,71.66666667,72,72,70.14285714,68.8,0.333333333,0,0.666666667,0.75,0.666666667,0.388888889,0.363636364,0
838869,9985,9993,2010/2011,3/20/11 0:00,HOME_WIN,61,72,63.8,70.2,64,69,64.25,75,0.333333333,0,0.666666667,0.6,0.6,0.136363636,0.076923077,0
838872,8571,10000,2010/2011,3/19/11 0:00,DRAW,68,64,63.5,62,69,68,66,65.14285714,0.5,0,0.5,0.619047619,0.666666667,0.208333333,0.230769231,0.145833333
838873,8203,6351,2010/2011,3/20/11 0:00,HOME_WIN,66,65,61.5,64.8,64,69,63,66.33333333,1,0,0,0.470588235,0.25,0.142857143,0.142857143,0.063599298
838874,9989,8342,2010/2011,3/20/11 0:00,DRAW,68,69,68.66666667,63.25,64,69,71,65.75,0,1,0,0.142857143,0.142857143,0.392857143,0.384615385,0.277777778
838875,10001,9986,2010/2011,3/20/11 0:00,DRAW,63,64.66666667,63,63.66666667,64,63,64.5,62,1,0,0,0.388888889,0.333333333,0,0,0.25
838876,9984,9987,2010/2011,3/20/11 0:00,AWAY_WIN,71,65.66666667,67.75,66,68,65,69.33333333,62.25,0.333333333,0.666666667,0,0.517241379,0.538461538,0.368421053,0.5,0.5
