match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating,away_Goalkeeper_rating,home_Goalkeeper_rating,away_Midfielder_rating,home_Midfielder_rating
838772,9984,9989,2010/2011,1/22/11 0:00,HOME_WIN,67.25,64.5,61.66666667,65.5,65,65,65.66666667,66
838773,8342,9993,2010/2011,1/29/11 0:00,HOME_WIN,65.5,69,62.66666667,67.2,64,64,65.5,70
838774,9985,10001,2010/2011,1/29/11 0:00,HOME_WIN,66.66666667,72,63,69.33333333,68,64,60.33333333,55.5
838775,9997,9991,2010/2011,1/30/11 0:00,DRAW,69,63,69,63.4,72,59,68.66666667,63
838777,10000,9987,2010/2011,1/28/11 0:00,AWAY_WIN,71,65,65.25,64.5,68,69,69.33333333,64.5
838778,9994,6351,2010/2011,1/29/11 0:00,AWAY_WIN,66,68,62,63.75,64,72,63.6,65.4
838780,8571,9984,2010/2011,1/29/11 0:00,HOME_WIN,64,64,65.5,64.25,65,68,65,65.4
838783,9989,9986,2010/2011,1/29/11 0:00,HOME_WIN,63,67.25,63,62.66666667,64,65,64,66.33333333
838789,8635,9997,2010/2011,2/5/11 0:00,HOME_WIN,63,74,63.4,72.33333333,59,72,64.33333333,72.16666667
838790,9991,9989,2010/2011,2/4/11 0:00,HOME_WIN,67.33333333,67.5,62.66666667,65,68,72,65.25,69.14285714
838791,9987,8342,2010/2011,2/6/11 0:00,HOME_WIN,0,71,68.2,65.25,64,68,70.8,69.33333333
838792,9993,9994,2010/2011,2/6/11 0:00,DRAW,68,68,64.25,62.8,72,64,65.4,66.66666667
838794,9986,10000,2010/2011,2/5/11 0:00,HOME_WIN,67.33333333,63,64.5,63,69,64,65.33333333,64.16666667
838796,6351,9985,2010/2011,2/6/11 0:00,AWAY_WIN,72,66.5,69.33333333,62.75,64,64,64,63
838798,10001,8571,2010/2011,2/5/11 0:00,HOME_WIN,64,66,64.25,62.66666667,58,68,65,61.4
838800,9984,8203,2010/2011,2/5/11 0:00,AWAY_WIN,66,65.66666667,64.2,65.5,69,65,66,67
838802,8342,10000,2010/2011,2/12/11 0:00,HOME_WIN,68.5,68,64.5,67.6,69,64,66.25,69.75
838804,8635,9984,2010/2011,2/12/11 0:00,HOME_WIN,66,71,65.25,72.33333333,65,72,66.5,72.16666667
838806,9985,9987,2010/2011,2/13/11 0:00,AWAY_WIN,69,74,66.75,69.5,68,64,69.33333333,67
838808,9997,6351,2010/2011,2/12/11 0:00,DRAW,66.5,63,61.66666667,63,64,59,63.8,63
838809,9994,9986,2010/2011,2/12/11 0:00,DRAW,63,66,63,63.75,64,63,63.85714286,65.75
838810,8571,9991,2010/2011,2/13/11 0:00,AWAY_WIN,68.33333333,64,68,64.66666667,72,58,69,65
838814,9989,9993,2010/2011,2/12/11 0:00,DRAW,68,67.33333333,63,63.5,64,69,66.66666667,64.4
838815,8342,9994,2010/2011,2/19/11 0:00,HOME_WIN,68,68,63.75,68.33333333,63,64,65.4,70
838817,9991,9985,2010/2011,2/20/11 0:00,HOME_WIN,70,69,69.2,68,64,72,67.25,70.14285714
838819,9987,8203,2010/2011,2/19/11 0:00,HOME_WIN,66,69,64.6,66.4,69,68,66,69
838820,9993,8571,2010/2011,2/19/11 0:00,HOME_WIN,64,68,64.66666667,62.75,58,64,65,66
838822,10000,9989,2010/2011,2/19/11 0:00,DRAW,70,68.5,64.33333333,64.66666667,69,69,63.66666667,66.2
838823,9986,9997,2010/2011,2/19/11 0:00,HOME_WIN,63,63,63.4,63,59,64,63,64
838825,6351,9984,2010/2011,2/19/11 0:00,DRAW,66.5,66,65.25,61.66666667,65,64,66,63.8
838827,10001,8635,2010/2011,2/20/11 0:00,HOME_WIN,74,65.5,72.33333333,64,72,63,72,61.2
838829,8635,9987,2010/2011,3/4/11 0:00,DRAW,71.5,73,67.2,71.5,68,72,69.33333333,71.75
838830,9985,8342,2010/2011,3/6/11 0:00,DRAW,68,72,68.33333333,70.2,64,64,71.33333333,75
838832,9997,9993,2010/2011,3/5/11 0:00,HOME_WIN,64.5,65.66666667,62.75,64,64,59,66.5,65
838833,9994,10000,2010/2011,3/5/11 0:00,HOME_WIN,65.5,66,63.33333333,64.75,69,72,66,67.75
838835,8571,9986,2010/2011,3/5/11 0:00,HOME_WIN,63,64,62.75,64.66666667,64,58,65.2,65
838838,8203,9991,2010/2011,3/5/11 0:00,DRAW,69,66.5,67.5,65,72,69,69.83333333,65
838839,9989,6351,2010/2011,3/6/11 0:00,DRAW,66.33333333,69,62,64.33333333,64,69,63,64.8
838841,9984,10001,2010/2011,3/5/11 0:00,AWAY_WIN,66.66666667,65.66666667,64,66,63,65,60.75,62.25
838853,8342,8571,2010/2011,3/12/11 0:00,HOME_WIN,64,68,65,68.4,68,64,65.66666667,69.75
838855,9987,10001,2010/2011,3/12/11 0:00,AWAY_WIN,66.66666667,71,64,67.75,63,68,60.33333333,69.33333333
838857,9993,8203,2010/2011,3/12/11 0:00,DRAW,66.5,66.5,64.75,62.75,69,64,65,66.75
838859,10000,9997,2010/2011,3/12/11 0:00,AWAY_WIN,65.66666667,65.5,64,62.5,59,69,65,65.5
838862,9994,9989,2010/2011,3/12/11 0:00,DRAW,67.5,66,64,64.75,69,72,63.4,67.75
838864,6351,8635,2010/2011,3/12/11 0:00,DRAW,74,66,71.5,61.5,72,64,67.6,63
838491,8635,9993,2010/2011,8/14/10 0:00,HOME_WIN,63,73.5,64.2,72.25,66,72,68.5,72
838493,9985,9994,2010/2011,8/14/10 0:00,DRAW,67,67,65,68.75,72,69,65,72
838494,9991,6351,2010/2011,8/14/10 0:00,HOME_WIN,64,69,60.5,68,64,71,60.8,69.2
838499,10001,10000,2010/2011,8/14/10 0:00,DRAW,66,64,64.5,64.5,69,68,64,65.2
838500,9984,8342,2010/2011,8/15/10 0:00,HOME_WIN,71,65,69.75,64.75,73,65,71.8,64.75
838867,8635,9991,2010/2011,3/20/11 0:00,HOME_WIN,69,72.5,68,71.66666667,72,72,70.14285714,68.8
838869,9985,9993,2010/2011,3/20/11 0:00,HOME_WIN,61,72,63.8,70.2,64,69,64.25,75
838872,8571,10000,2010/2011,3/19/11 0:00,DRAW,68,64,63.5,62,69,68,66,65.14285714
838873,8203,6351,2010/2011,3/20/11 0:00,HOME_WIN,66,65,61.5,64.8,64,69,63,66.33333333
838874,9989,8342,2010/2011,3/20/11 0:00,DRAW,68,69,68.66666667,63.25,64,69,71,65.75
838875,10001,9986,2010/2011,3/20/11 0:00,DRAW,63,64.66666667,63,63.66666667,64,63,64.5,62
838876,9984,9987,2010/2011,3/20/11 0:00,AWAY_WIN,71,65.66666667,67.75,66,68,65,69.33333333,62.25
838503,8342,8203,2010/2011,8/22/10 0:00,AWAY_WIN,66.33333333,69,64.6,69.75,69,73,66,71.8
838504,9993,10001,2010/2011,8/21/10 0:00,DRAW,64,69,64.5,64.28571429,68,62,65.75,69.5
838506,9997,9985,2010/2011,8/20/10 0:00,HOME_WIN,65,0,68.4,64,69,59,74.33333333,63.6
838508,10000,9984,2010/2011,8/21/10 0:00,HOME_WIN,65,66.33333333,64.75,64.5,65,69,64.75,63.8
838511,9994,8635,2010/2011,8/21/10 0:00,AWAY_WIN,67,0,68.5,65.2,72,72,70.8,65.4
838515,6351,9987,2010/2011,8/22/10 0:00,AWAY_WIN,70,64,65.25,60,60,64,69.66666667,60.66666667
838517,8635,10000,2010/2011,8/28/10 0:00,DRAW,67,74,64.5,70.66666667,69,72,64.14285714,73.16666667
838519,9991,9993,2010/2011,8/29/10 0:00,HOME_WIN,66,68.5,64.4,67,62,71,68.33333333,69
838521,9986,6351,2010/2011,8/28/10 0:00,HOME_WIN,65,63,58.33333333,63,64,58,60.4,63.33333333
838523,8203,9997,2010/2011,8/28/10 0:00,DRAW,0,66.33333333,64.25,64.6,59,69,61.5,66
838524,10001,8342,2010/2011,8/29/10 0:00,AWAY_WIN,0,64,70,64.5,73,68,71.14285714,65.75
838526,9984,9994,2010/2011,8/28/10 0:00,DRAW,67,64,65.25,64.75,72,65,65.4,64.2
838528,8342,9987,2010/2011,9/12/10 0:00,DRAW,68.33333333,0,67.5,70,60,73,69.66666667,71.14285714
838529,9985,9984,2010/2011,9/11/10 0:00,HOME_WIN,64,71,64.75,67,65,69,65.75,74.33333333
838531,9993,9986,2010/2011,9/11/10 0:00,HOME_WIN,63,66,63.25,64.4,58,62,64.2,68.33333333
838532,9997,8635,2010/2011,9/10/10 0:00,AWAY_WIN,74,0,70.66666667,64.25,72,59,73.16666667,62.66666667
838534,10000,6351,2010/2011,9/11/10 0:00,DRAW,65,66,60.6,64.5,64,69,58.33333333,64.5
838536,9994,10001,2010/2011,9/12/10 0:00,HOME_WIN,67,67,64.5,65.25,68,72,65.25,64.6
838537,8571,8203,2010/2011,9/11/10 0:00,HOME_WIN,64.33333333,65,64.6,61.33333333,69,68,66,66.4
838540,8635,8571,2010/2011,9/19/10 0:00,HOME_WIN,65.5,73.5,60,72.25,68,72,65.8,75
838542,9991,10000,2010/2011,9/19/10 0:00,HOME_WIN,66.33333333,69,64.5,66,69,71,64.4,69.16666667
838543,9987,9994,2010/2011,9/18/10 0:00,HOME_WIN,67,66.5,65.25,67.5,72,60,65.2,67.25
838546,8203,9985,2010/2011,9/17/10 0:00,HOME_WIN,70.66666667,64.33333333,67,64.6,69,69,76.5,66
838547,6351,9993,2010/2011,9/18/10 0:00,AWAY_WIN,69,61.5,64.4,60.6,62,64,67.75,58.33333333
838552,9984,9997,2010/2011,9/18/10 0:00,HOME_WIN,0,64,64.25,65,59,65,62.66666667,64.75
838555,8342,6351,2010/2011,9/22/10 0:00,HOME_WIN,57,71,60.6,69.66666667,64,65,59.25,71
838558,9997,9987,2010/2011,9/21/10 0:00,AWAY_WIN,66.5,0,67.5,64.25,60,59,67.5,62.66666667
838560,10000,9993,2010/2011,9/22/10 0:00,HOME_WIN,66.5,66.33333333,64.5,65.33333333,62,69,68.5,64.25
838561,9994,9991,2010/2011,9/22/10 0:00,HOME_WIN,69,0,64,64,71,72,68.2,64.66666667
838562,8571,10001,2010/2011,9/22/10 0:00,AWAY_WIN,67,65,64.5,61.33333333,68,68,65.75,66.4
838563,8203,9984,2010/2011,9/22/10 0:00,DRAW,65,66.33333333,65,64.6,65,69,62.25,66
838564,9989,8635,2010/2011,9/22/10 0:00,DRAW,73.5,70.5,72.25,63.75,72,70,74.5,62
838567,8635,8203,2010/2011,9/26/10 0:00,HOME_WIN,66.33333333,74,64.6,72.25,69,72,66,74.6
838568,9991,9997,2010/2011,9/25/10 0:00,HOME_WIN,0,61,63.4,65.66666667,59,71,61.6,68
838570,9987,10000,2010/2011,9/25/10 0:00,HOME_WIN,66,66.5,65.5,67.5,69,60,64.5,67.5
838571,9993,8342,2010/2011,9/26/10 0:00,HOME_WIN,71,66.5,69.66666667,64.33333333,65,62,71,68
838575,6351,9994,2010/2011,9/25/10 0:00,AWAY_WIN,0,66,65.25,58.8,72,64,64.66666667,59
838576,10001,9985,2010/2011,9/25/10 0:00,AWAY_WIN,71,67,67.4,64.5,69,68,74.33333333,65.75
838578,9984,8571,2010/2011,9/25/10 0:00,HOME_WIN,65,65,61,65,68,65,66.25,62
1032692,1773,8635,2011/2012,7/29/11 0:00,HOME_WIN,73,63,69.75,61.33333333,73,63,69.5,63.4
1032693,9998,9985,2011/2012,7/30/11 0:00,DRAW,68.25,66,68,63,71,62,68,63.33333333
1032694,9987,9993,2011/2012,7/30/11 0:00,HOME_WIN,67,73,65.16666667,68.6,53,66,67,71
1032697,8571,9989,2011/2012,7/30/11 0:00,DRAW,66.66666667,66,64.75,66,69,65,65.66666667,64.5
1032698,8203,9997,2011/2012,7/30/11 0:00,HOME_WIN,64.5,68,64.66666667,66.5,64,69,64.4,65.4
1032699,8342,10001,2011/2012,7/31/11 0:00,HOME_WIN,64,73,64,66.75,68,67,64.83333333,72.5
1032764,8342,9991,2011/2012,10/16/11 0:00,HOME_WIN,71,73,67,69,72,67,70,72.33333333
1032765,8635,9985,2011/2012,10/16/11 0:00,HOME_WIN,72.5,77,68.8,70.5,71,73,69.66666667,72.8
1032766,9997,9993,2011/2012,10/15/11 0:00,AWAY_WIN,66,64.5,65,62.25,71,63,65.66666667,64.75
1032767,10000,9989,2011/2012,10/15/11 0:00,AWAY_WIN,64,65.66666667,65,63.33333333,69,62,63.8,66.25
1032768,1773,10001,2011/2012,10/15/11 0:00,DRAW,67,61,63.8,60.33333333,64,67,64.66666667,63.16666667
1032770,8203,9984,2011/2012,10/15/11 0:00,AWAY_WIN,65.5,63,64,66.5,66,69,66.5,65.4
1032771,9998,8571,2011/2012,10/15/11 0:00,HOME_WIN,65.5,67,64.75,62.6,65,62,65.5,63.33333333
1032773,9987,9998,2011/2012,10/22/11 0:00,HOME_WIN,68,70,63,68.33333333,62,66,63.33333333,70
1032774,9991,9994,2011/2012,10/22/11 0:00,HOME_WIN,67.5,69,65.75,67,72,72,68,68.33333333
1032775,9993,8203,2011/2012,10/22/11 0:00,DRAW,67.33333333,66,66.5,65,69,71,65.33333333,68
1032776,8571,8342,2011/2012,10/23/11 0:00,HOME_WIN,73,65.5,66.4,65,67,65,72.33333333,62.75
1032777,9989,9997,2011/2012,10/22/11 0:00,AWAY_WIN,63,64,62.25,65,63,69,64.8,63.8
1032778,10001,8635,2011/2012,10/23/11 0:00,AWAY_WIN,77,63.5,70.75,63.8,73,64,71.8,64.33333333
1032780,8342,9987,2011/2012,10/29/11 0:00,AWAY_WIN,70,73,67,65,66,67,69.6,70.2
1032781,8635,9989,2011/2012,10/30/11 0:00,HOME_WIN,62,0,64,70.5,69,73,63.4,70.66666667
1032782,9997,9985,2011/2012,10/30/11 0:00,DRAW,74,64.5,69.4,62.8,71,63,70,65.33333333
1032783,10000,9984,2011/2012,10/29/11 0:00,DRAW,65.5,66,64,64,66,62,66.75,64
1032784,1773,9993,2011/2012,10/29/11 0:00,HOME_WIN,66,62.33333333,65.2,60.33333333,71,67,66.25,64.5
1032785,9994,8571,2011/2012,10/29/11 0:00,AWAY_WIN,66,67.5,65,67.5,65,72,63.5,66.25
1032786,8203,10001,2011/2012,10/29/11 0:00,HOME_WIN,65.66666667,65,62.5,66,64,69,66.33333333,64.25
1032787,9998,9991,2011/2012,10/29/11 0:00,DRAW,69,67,67,62.6,72,62,70,63.33333333
1032788,9985,8342,2011/2012,11/6/11 0:00,HOME_WIN,73,70,68.75,69.4,67,71,71.6,68
1032789,9987,8571,2011/2012,11/5/11 0:00,DRAW,66,70,64.8,68.33333333,65,66,63.66666667,68.8
1032790,9991,8203,2011/2012,11/4/11 0:00,HOME_WIN,65.5,69,66,67.25,69,65,64.25,69.2
1032791,9993,9998,2011/2012,11/5/11 0:00,HOME_WIN,67,66,62,65,62,65,63,68
1032792,10000,9997,2011/2012,11/5/11 0:00,DRAW,64.5,62,62.25,64,63,62,65,64
1032793,9989,1773,2011/2012,11/5/11 0:00,HOME_WIN,63,63,60.33333333,64.66666667,67,69,63.8,63.4
1032794,10001,9994,2011/2012,11/5/11 0:00,AWAY_WIN,64,65.66666667,65.6,63.75,72,64,68,66.33333333
1032795,9984,8635,2011/2012,11/6/11 0:00,HOME_WIN,77,65.5,70.5,64,73,66,71,65.75
1032796,8342,9984,2011/2012,11/20/11 0:00,HOME_WIN,65.5,70.5,64,69,66,72,65.75,72.33333333
1032797,8635,9997,2011/2012,11/20/11 0:00,HOME_WIN,64.5,0,62.25,70,63,73,65,70.33333333
1032799,1773,9985,2011/2012,11/18/11 0:00,AWAY_WIN,70,62.33333333,68.8,61,71,67,68,61.4
1032801,8571,9991,2011/2012,11/19/11 0:00,AWAY_WIN,69,65.5,65.66666667,65,65,65,69.6,63.5
1032803,9998,9989,2011/2012,11/19/11 0:00,HOME_WIN,63,67,64.66666667,62.75,69,62,63.4,63
1032804,9985,8203,2011/2012,11/25/11 0:00,HOME_WIN,71,70,65.33333333,68.8,69,71,64.66666667,68
1032805,9991,9987,2011/2012,11/27/11 0:00,HOME_WIN,73,69.5,68.33333333,66.33333333,66,67,70.75,70
1032806,9993,8571,2011/2012,11/26/11 0:00,AWAY_WIN,67,67,65,65.16666667,61,66,65,68.66666667
1032807,9997,1773,2011/2012,11/26/11 0:00,HOME_WIN,63,66.66666667,59.66666667,64.66666667,67,63,64.5,64.5
1032808,10000,8635,2011/2012,11/26/11 0:00,AWAY_WIN,0,65.5,71.75,65.5,73,68,72,65.5
1032809,9989,8342,2011/2012,11/26/11 0:00,AWAY_WIN,70.5,63,67.8,65.25,72,69,71.33333333,64.5
1032811,9984,9994,2011/2012,11/26/11 0:00,DRAW,72,66,66.5,66,72,66,67.6,67.5
1032812,8635,1773,2011/2012,12/4/11 0:00,DRAW,63.5,71,60.75,71.75,67,73,63.5,70.8
1032813,9985,9991,2011/2012,12/4/11 0:00,DRAW,69.5,71.33333333,66.33333333,70.2,67,73,71.6,69
1032814,9993,9987,2011/2012,12/2/11 0:00,HOME_WIN,70.33333333,67,68.33333333,64.57142857,66,66,70.5,68.5
1032815,9997,9998,2011/2012,12/3/11 0:00,AWAY_WIN,68,66,63,64.66666667,64,63,67.5,61.6
1032816,10000,9994,2011/2012,12/3/11 0:00,DRAW,69,64.5,67.25,63,72,68,67.25,65.33333333
1032817,9989,8203,2011/2012,12/3/11 0:00,DRAW,62,64,66,65,63,69,66,65.33333333
1032819,9984,8571,2011/2012,12/3/11 0:00,AWAY_WIN,66.5,66,65,66,65,66,65.25,67.5
1032820,8342,9997,2011/2012,12/11/11 0:00,HOME_WIN,67,70,64.75,70.2,63,72,64.75,71.5
1032821,9987,9989,2011/2012,12/10/11 0:00,HOME_WIN,63,73,62.5,67.66666667,69,66,63,67.25
1032823,9994,9985,2011/2012,12/10/11 0:00,DRAW,69.33333333,67.5,69.8,65.75,73,72,68,67.75
1032825,8203,8635,2011/2012,12/9/11 0:00,HOME_WIN,71,62,71.75,66,73,69,73.2,66
1032826,9998,9984,2011/2012,12/10/11 0:00,AWAY_WIN,66,68,66,62.4,66,64,66,66.33333333
1032827,9991,9993,2011/2012,12/10/11 0:00,AWAY_WIN,67,69.5,65.16666667,66.33333333,66,67,67,71.6
1032828,8635,9994,2011/2012,12/18/11 0:00,HOME_WIN,67.5,0,66.5,71.75,72,73,67.75,72
1032829,9985,9987,2011/2012,12/18/11 0:00,DRAW,73,67,68.33333333,69.25,66,73,67.25,69
1032830,9997,8203,2011/2012,12/17/11 0:00,DRAW,62,66,66,64.75,69,63,66,64.75
1032831,10000,9998,2011/2012,12/17/11 0:00,AWAY_WIN,68,64.5,62.8,63,64,68,65.66666667,65.33333333
1032832,1773,8342,2011/2012,12/18/11 0:00,HOME_WIN,70.5,63,71,61.33333333,72,67,71.5,61.75
1032833,9989,8571,2011/2012,12/17/11 0:00,HOME_WIN,66.5,62,65,64,65,69,66,64.5
1032835,9984,9991,2011/2012,12/18/11 0:00,AWAY_WIN,69.5,66,66.33333333,66,67,66,70.2,64
1032836,8342,10000,2011/2012,12/26/11 0:00,HOME_WIN,67,70.66666667,67,67.75,68,72,65,67.66666667
1032837,9987,9984,2011/2012,12/26/11 0:00,HOME_WIN,66,71.75,66,68.33333333,66,66,66,68.66666667
1032839,9993,9989,2011/2012,12/26/11 0:00,DRAW,64.5,67,64,64.57142857,69,66,63.4,68.5
1032840,9994,9997,2011/2012,12/26/11 0:00,DRAW,66,67.5,64.75,66.5,63,72,64.2,67.75
1032841,8571,9985,2011/2012,12/26/11 0:00,HOME_WIN,66.66666667,66.33333333,68.66666667,65.33333333,55,65,67,66
1032842,8203,1773,2011/2012,12/26/11 0:00,DRAW,63,62,61.33333333,66,67,69,61.75,66
1032843,9998,8635,2011/2012,12/27/11 0:00,DRAW,77,68,71.75,62.8,73,64,72.2,65.66666667
1032700,8635,8203,2011/2012,8/5/11 0:00,HOME_WIN,64,74.5,66.5,69.75,69,73,65.4,71.75
1032701,9985,9994,2011/2012,8/7/11 0:00,HOME_WIN,67.5,72.5,66.75,68.8,72,71,68,68.66666667
1032703,9997,8342,2011/2012,8/7/11 0:00,DRAW,73,64.5,67,65.33333333,67,64,71.25,64.6
1032705,9989,9987,2011/2012,8/6/11 0:00,DRAW,73,0,68.6,64.4,66,69,71,65
1032706,10001,8571,2011/2012,8/7/11 0:00,DRAW,66,63,66,63,65,64,64.5,64.8
1032707,9984,9998,2011/2012,8/6/11 0:00,DRAW,65,69,63,63.25,62,66,64.5,63.6
1032844,8635,8342,2011/2012,1/15/12 0:00,HOME_WIN,70,77,70.4,71.75,72,73,71.5,74.2
1032845,9985,9993,2011/2012,1/14/12 0:00,HOME_WIN,66.5,68.66666667,63.16666667,69.75,66,73,68.5,68.66666667
1032846,9997,8571,2011/2012,1/14/12 0:00,DRAW,66,66,64.66666667,64.75,65,63,65.66666667,64.6
1032847,10000,9987,2011/2012,1/15/12 0:00,DRAW,71.33333333,65,68.6,67,66,68,74,67.16666667
1032848,1773,9994,2011/2012,1/14/12 0:00,DRAW,66,63,66.66666667,63,63,67,66.66666667,64.8
1032849,8203,9998,2011/2012,1/14/12 0:00,HOME_WIN,68,64.5,62.8,66,64,69,66.33333333,65.5
1032850,9989,9991,2011/2012,1/14/12 0:00,HOME_WIN,69.5,0,69.5,64,67,69,70.5,64.5
1032852,8342,8203,2011/2012,1/21/12 0:00,AWAY_WIN,62,70.5,66,71.25,69,72,65.8,68.5
1032853,9987,9997,2011/2012,1/20/12 0:00,HOME_WIN,66,73,64.5,68.5,63,66,64.6,71
1032854,9991,10000,2011/2012,1/21/12 0:00,DRAW,65,68,65.5,69.66666667,68,67,66.8,69.33333333
1032855,9993,9984,2011/2012,1/21/12 0:00,HOME_WIN,65.33333333,66.5,66,63.8,66,66,65.66666667,65.33333333
1032856,9994,9989,2011/2012,1/21/12 0:00,HOME_WIN,0,69,65,66.66666667,69,63,64.5,67.8
1032857,8571,8635,2011/2012,1/21/12 0:00,AWAY_WIN,77,67,71.75,64.66666667,73,65,74.2,64.2
1032858,9998,1773,2011/2012,1/21/12 0:00,DRAW,61.5,68,63,62.8,67,63,62.16666667,64.66666667
1032859,10001,9985,2011/2012,1/22/12 0:00,DRAW,67.5,63,68.6,62.6,73,68,68,65.75
1032860,8342,9994,2011/2012,1/25/12 0:00,HOME_WIN,69,71,65.66666667,71.66666667,63,72,67.2,69.4
1032861,8635,9991,2011/2012,1/24/12 0:00,HOME_WIN,68,77,69.66666667,71.75,67,73,70,74.2
1032862,9985,9998,2011/2012,1/26/12 0:00,HOME_WIN,68,68.66666667,62.4,68.5,64,73,65.66666667,69
1032863,9997,10001,2011/2012,1/25/12 0:00,AWAY_WIN,64,67,62,64.5,68,63,64.4,64
1032864,1773,8571,2011/2012,1/25/12 0:00,AWAY_WIN,66.33333333,61.5,65.33333333,63,61,67,64.5,62.16666667
1032865,8203,9987,2011/2012,1/25/12 0:00,HOME_WIN,70.5,64.5,68.8,66.66666667,66,69,71,66
1032866,9989,9984,2011/2012,1/25/12 0:00,DRAW,65.33333333,66,66.33333333,65,66,69,62.75,63.8
1032867,10000,9993,2011/2012,1/25/12 0:00,HOME_WIN,66.5,65,63.75,63,66,68,65.25,66.8
1032868,9987,1773,2011/2012,1/28/12 0:00,HOME_WIN,63,73,62,69.75,67,68,62.16666667,71
1032869,9991,9997,2011/2012,1/28/12 0:00,HOME_WIN,62.5,68,64.5,71,63,67,64.33333333,68.42857143
1032870,9993,8635,2011/2012,1/28/12 0:00,DRAW,77,66.5,71.75,63.8,73,66,74.2,65.33333333
1032871,9994,8203,2011/2012,1/28/12 0:00,HOME_WIN,64.5,69,65,66,69,63,66,66
1032872,8571,10000,2011/2012,1/28/12 0:00,DRAW,65,66.5,65.5,65.33333333,68,65,66.8,63
1032873,9998,8342,2011/2012,1/29/12 0:00,AWAY_WIN,71,70,71.66666667,63.83333333,72,64,69,67.5
1032874,10001,9989,2011/2012,1/28/12 0:00,AWAY_WIN,66,64,66,62.6,69,68,63.5,65
1032875,9984,9985,2011/2012,1/29/12 0:00,AWAY_WIN,68.66666667,65.33333333,69.25,65.66666667,73,63,69,64.25
1032876,8342,9993,2011/2012,2/5/12 0:00,HOME_WIN,67,70,63.83333333,71.66666667,66,72,65.33333333,68.25
1032877,8635,9987,2011/2012,2/5/12 0:00,HOME_WIN,70.5,77,68.8,71.75,68,73,71,74.2
1032878,9997,9984,2011/2012,2/4/12 0:00,AWAY_WIN,63,64,64.5,63.66666667,63,63,64,64.83333333
1032879,10000,10001,2011/2012,2/4/12 0:00,HOME_WIN,63,66,63,65.5,68,68,64,66.8
1032881,9994,9998,2011/2012,2/4/12 0:00,HOME_WIN,68,66,63.8,66.66666667,64,63,64.33333333,65.83333333
1032882,8203,8571,2011/2012,2/4/12 0:00,DRAW,65,67,63.66666667,66,65,69,64.33333333,65.2
1032883,9989,9985,2011/2012,2/4/12 0:00,AWAY_WIN,68.66666667,65,69.25,65.33333333,73,69,69,64.8
1032884,1773,9991,2011/2012,2/4/12 0:00,AWAY_WIN,65.5,65,71,59.66666667,67,67,67.66666667,64.75
1032885,9985,8635,2011/2012,2/12/12 0:00,AWAY_WIN,77,70.75,71.5,69.75,73,73,74.2,68.5
1032886,9987,9994,2011/2012,2/11/12 0:00,AWAY_WIN,69,71.33333333,65.66666667,69.75,63,68,68.2,71
1032887,9991,8342,2011/2012,2/12/12 0:00,AWAY_WIN,70,69,71.66666667,71,72,67,69.5,66.8
1032889,8571,9998,2011/2012,2/11/12 0:00,DRAW,68,66.33333333,63.8,63.66666667,64,65,64.5,64.5
1032890,9989,10000,2011/2012,2/11/12 0:00,HOME_WIN,66,66,65.5,64.66666667,68,69,66.8,64.5
1032891,10001,1773,2011/2012,2/11/12 0:00,AWAY_WIN,64.5,64,60.75,62.66666667,67,68,65.75,65
1032892,9984,8203,2011/2012,2/11/12 0:00,HOME_WIN,62,63,66,63.66666667,64,63,66,63.5
1032893,8342,8571,2011/2012,2/19/12 0:00,HOME_WIN,67,70,63.66666667,71.66666667,65,72,65.4,70.75
1032894,8635,10001,2011/2012,2/19/12 0:00,HOME_WIN,63,73,62.66666667,71.75,68,73,64.83333333,73.75
1032895,9997,9989,2011/2012,2/18/12 0:00,DRAW,66,63,64.66666667,64,69,63,64.5,63.8
1032896,10000,9985,2011/2012,2/19/12 0:00,HOME_WIN,70,67.66666667,69,65.5,55,68,68.75,66.8
1032897,1773,9984,2011/2012,2/18/12 0:00,AWAY_WIN,63,65,63.66666667,60.75,63,67,62.33333333,64.33333333
1032898,9994,9991,2011/2012,2/18/12 0:00,DRAW,68,69,71,66.66666667,67,63,69.85714286,66.4
1032900,9998,9987,2011/2012,2/18/12 0:00,AWAY_WIN,71.33333333,68,69.75,63.4,68,64,69,64.5
1032901,9985,9997,2011/2012,2/26/12 0:00,DRAW,61.5,69.66666667,64.5,69.8,63,73,64,69.5
1032902,9987,8342,2011/2012,2/26/12 0:00,HOME_WIN,71,70.5,70.25,69.6,72,68,69.5,69
1032903,9993,1773,2011/2012,2/25/12 0:00,HOME_WIN,64.5,66.5,60.75,63.8,67,71,64.25,65.33333333
1032904,8571,9994,2011/2012,2/25/12 0:00,AWAY_WIN,66,67,65.66666667,63.66666667,63,61,66.66666667,65.4
1032905,9989,8635,2011/2012,2/26/12 0:00,DRAW,77,0,71.75,65,73,69,74.2,64.66666667
1032906,10001,8203,2011/2012,2/25/12 0:00,AWAY_WIN,62.5,62.33333333,66,62,69,68,67.25,64.6
1032907,9984,10000,2011/2012,2/25/12 0:00,HOME_WIN,66.33333333,58.5,65.5,63.66666667,68,63,67.4,60
1032908,9991,9998,2011/2012,2/25/12 0:00,HOME_WIN,68,69.5,62.66666667,69.5,64,67,64.5,69.33333333
